0.488466276831,0.407012607076,0.671968081697,0.457073537892,0.690182891657,0.407443531818,0.218021146495,0.898702790583,0.208620815559,0.124160425555,0.31123603772,0.6360134788,0.716902071307,0.0203591555302,0.811013805267,0.221836801457
0.603064215657,0.718349403578,0.438390097051,0.447800374152,0.588555982565,0.536802070579,0.47377159487,0.712783918744,0.4700279151,0.771406235395,0.734421325134,0.750209897941,0.46907371786,0.0642639487621,0.86439165853,0.18009185957
0.848535626025,0.0110604981148,0.949753593714,0.751164641606,0.974766916487,0.0571753461541,0.394349241787,0.29032954444,0.581482970047,0.201579775743,0.508345216062,0.232411179249,0.731306121924,0.781121467799,0.881100310387,0.508328894019
0.725201126149,0.455818914666,0.41022116953,0.663548394696,0.144883558663,0.106830051218,0.312245551887,0.926397168936,0.714230790954,0.423821731508,0.117577598689,0.285518411229,0.0809298349145,0.658880414333,0.522632885401,0.462450611014
0.209820862649,0.758016069827,0.0558688377389,0.587589431963,0.97117075259,0.523268346253,0.136526783453,0.0205032015751,0.584506383282,0.766570822918,0.709350935436,0.946482894016,0.968895032984,0.460271179323,0.502422214837,0.878162566992
0.856106803974,0.461549067187,0.956531640666,0.183310288714,0.922035833269,0.407974164146,0.17974539955,0.319879344032,0.178175103019,0.364751027495,0.048935885816,0.069563262655,0.45950956431,0.321120143382,0.666094753622,0.141944168302
0.0246382009947,0.351123061199,0.561896599545,0.711943418751,0.230886556467,0.0205553810767,0.594973718289,0.732062595335,0.908470026916,0.744211781731,0.79584281007,0.873882107118,0.738830825831,0.177890360776,0.54584430598,0.167715187523
0.127142882004,0.320346337816,0.883221824403,0.0953931698801,0.781810421884,0.697742685987,0.688731461458,0.0132087939738,0.585672915641,0.274245138726,0.69560232488,0.0737494648369,0.313231578319,0.0982430487365,0.737199769255,0.905175327943
0.875930477172,0.763320286769,0.826976054069,0.102560922941,0.300582189509,0.0103660335323,0.733294672302,0.746233562312,0.762417892476,0.507535908135,0.0835821329527,0.247753912746,0.0223831038933,0.451477225091,0.692891825004,0.746874800851
0.797336882262,0.711771603641,0.992846268199,0.850522142612,0.978810756779,0.9248967113,0.748979516902,0.493150881888,0.11954615717,0.820925544867,0.65092420836,0.232593462393,0.494174619528,0.135277859711,0.333512539403,0.66894839377
0.742580459878,0.464857337449,0.423597314433,0.688515390733,0.42281176982,0.686705751947,0.387809948914,0.956731981456,0.927181702093,0.742576034823,0.627324571112,0.622188073753,0.302472126845,0.352722574589,0.661849181277,0.159798540155
0.834431335046,0.675416161725,0.483515969857,0.276374203764,0.192192753114,0.300124657978,0.665268230153,0.158146524094,0.94295620598,0.982825670151,0.155277787174,0.622778570221,0.283290875606,0.194796764065,0.498112083194,0.920568936055
0.0248841670206,0.647140198647,0.0201987735705,0.610576391298,0.130682129632,0.703514449258,0.512745006788,0.218811391388,0.0824461037758,0.101410621996,0.79144648293,0.0786550697668,0.0522490127448,0.504076666135,0.309340954612,0.931539790788
