0.444745222496,0.653563629747,0.256658413515,0.907102943958,0.597931861422,0.970630128279,0.310081107023,0.655289587883,0.490451148305,0.528509055816,0.0422795777646,0.796191591752,0.235546031047,0.0345184607274,0.247817485299,0.83208130014
0.0277670110651,0.355468455611,0.182302917401,0.700949725163,0.343305274838,0.406477824596,0.921638983172,0.32319332555,0.414126649457,0.543764485607,0.0212169294933,0.0515556680845,0.905599257747,0.973681709385,0.58451830362,0.796036676596
0.573179558228,0.058668441412,0.530004231431,0.134488237417,0.869049529935,0.762659753115,0.700670048515,0.442195021552,0.312760077191,0.0411037862365,0.366856231742,0.319961251815,0.692816714301,0.404537145275,0.502987013117,0.587410983292
0.36951564678,0.0744101513875,0.724552929649,0.90406505905,0.396514329103,0.597046636585,0.27461225393,0.689510375138,0.915452200501,0.461160544417,0.463796704582,0.429805394804,0.185953981785,0.311290570187,0.397380801283,0.137191841832
0.456045126605,0.911740903107,0.767568207105,0.691409975997,0.00485219546418,0.110691959065,0.806645691065,0.423007958469,0.222377154309,0.727263157505,0.96954040007,0.284242765865,0.355465579358,0.41575363742,0.69391376304,0.260255056283
0.999962855977,0.931063924985,0.94724958015,0.0759248621637,0.497283095455,0.493665253283,0.170237302005,0.131924573789,0.867403229802,0.178490869871,0.852519917112,0.362063307223,0.0354200774074,0.43174076184,0.159844204354,0.404048871133
0.731305861132,0.657624134276,0.347326885013,0.802031448291,0.484156106402,0.433106481455,0.242349289673,0.618007300379,0.655028851827,0.913114115414,0.510613585924,0.306873397747,0.449539977616,0.251903062506,0.651441323117,0.774741039844
0.527143106104,0.831267515669,0.884156473635,0.607084438549,0.283036929893,0.737231799588,0.304763774536,0.972118518584,0.297356540676,0.16984888823,0.743185580284,0.610131012917,0.417988505536,0.549388536227,0.901390834374,0.72785900098
0.186215275237,0.709256280191,0.595194892542,err,0.420726865879,0.886932111338,0.328524832466,0.844009132088,0.705119642288,0.0265862416055,0.096953030707,0.626770927282,0.152473734762,0.0657041077834,0.599411758554,0.0963246870936
0.1809525885,0.176326948847,0.162818953795,0.955765989222,0.159975402047,0.306618871596,0.75324911492,0.697956000996,0.398649178265,0.926872343978,0.243040824413,0.718839746721,0.633868215209,0.591271968388,0.0483589130054,0.27194949247
0.323919562878,0.868592260041,0.684282026533,0.759799807278,0.795738781519,0.855690064077,0.00711061143433,0.259251751903,0.568540450838,0.622230959503,0.367712028993,0.248762580724,0.04607752504,0.99734817454,0.363268850577,0.061926572935
0.751733731318,0.281070236936,0.21852767575,0.142784732438,0.87687525766,0.389184760744,0.660454102931,0.894190803296,0.953774466508,0.257512077493,0.385473630711,0.533626329483,0.172819966646,0.99868534177,0.400845342127,0.956041763166
0.612724028619,0.83063471864,0.0312110345702,err,0.968282799175,0.358050211972,0.0876062971143,0.0918712128217,0.488081778462,0.318350558978,0.168996765854,0.456823569497,0.599290930008,0.144029916602,0.141800909375,0.550915621637
0.463604082857,0.0438867107173,0.772523453677,0.471366107045,0.0410182692464,0.963917138963,0.0978880638796,0.0264678756289,0.862634280538,0.742508585573,0.895047199565,0.0791032429104,0.199557259664,0.370300374485,0.859986570166,0.822401407921
0.563813324388,0.363637039534,0.0106120904776,0.122145431943,0.0902444635351,0.147788739822,0.995802581379,0.771327827827,0.425830284803,0.945403348437,0.867871242659,0.573706643196,0.451294262096,0.599024683965,0.418101994383,0.183917518386
0.555375842,0.260903970127,0.118159514488,err,0.307496279858,0.942561683695,0.705642942067,0.698644598725,0.453335176698,0.384661636384,0.907486434098,0.537781546851,0.400604879236,0.311951743807,0.0686664547649,0.691213275914
0.9572717757,0.189271961619,0.639912941424,0.785511832117,0.0967175119621,0.134877636909,0.901316612409,0.149638238515,0.617305705848,0.76106074043,0.663777637644,0.488677395102,0.927406087093,0.262556933607,0.382688749776,0.682600123887
0.113855697578,0.189610846768,0.0420353348172,0.295936899321,0.0305938352476,0.625290754123,0.604310891213,0.755520778069,0.0603073600415,0.568850072934,0.129634018365,0.859260568461,0.0537021858577,0.257438391747,0.633101608404,0.30155700433
0.347914088837,0.665458163679,0.234768840487,0.853706175113,0.747382067125,0.444960601651,0.52064348426,0.844198616763,0.44142458962,0.23291954162,0.694508200669,0.200676266263,0.0652648062541,0.756316968977,0.904476396027,0.849754255336
0.121007161361,0.178052222332,0.429641088501,0.56291305385,0.628036232557,0.62192278858,0.759050598112,0.430765307977,0.6208209135,0.483423815611,0.787596802912,0.0954709265043,0.765820134141,0.0493784455546,0.952819664384,0.817630480007
0.731068058477,0.571745803053,0.324979846757,0.264382846391,0.267151185711,0.22082339561,0.61345327946,0.734391594724,0.812343185263,0.368846081442,0.638369438136,0.644503765619,0.548434738426,0.226040881563,0.821598634446,0.758307108971
0.0713247566367,0.181562528516,0.949514943739,0.214904516497,0.136236378674,0.563803975383,0.294020185853,0.46431950019,0.260901756611,0.81237239133,0.95051533754,0.598744554999,0.361874399739,0.263881839855,0.0968930613956,0.0238436688844
0.49411004565,0.704420076261,0.0175612497917,err,0.212157769324,0.278233580461,0.873909694681,0.591085468683,0.453640446104,0.775011036944,0.893919876025,0.29284524191,0.123008660448,0.127609091904,0.451135456467,0.264564588508
0.873235292688,0.116621130626,0.552081806412,0.484474884509,0.107167450779,0.108500616686,0.12768945987,0.790207185757,0.833038185435,0.96017029408,0.26570972077,0.958209546591,0.63758909733,0.332387305664,0.034909468417,0.0550665159613
0.799806989242,0.283995128641,0.912475462813,0.396756499367,0.00472678059364,0.375275264873,0.872636975797,0.701594128445,0.535626424637,0.574645584493,0.536268176391,0.89899210022,0.771703224772,0.199708204406,0.506255762875,0.59605028355
0.330418840392,0.352252036484,0.0292294237829,0.0796271483085,0.194544489548,0.550919572516,0.482915950984,0.300252893372,0.325223824494,0.287061219544,0.609473266372,0.130932552757,0.597823795161,0.607089115705,0.75710980055,0.422290831372
0.762467712387,0.134810570269,0.829339263893,0.605607255351,0.975960815959,0.613160981099,0.0914941787428,0.971444256461,0.941298329887,0.135175674278,0.934547854991,0.175340495655,0.880533833287,0.247715219932,0.896584514171,0.827758926264
0.251275837961,0.12305364414,0.636925279769,err,0.494144060446,0.92761692369,0.252141848093,0.461563001224,0.177165375426,0.373450714867,0.0790060604167,0.112416013393,0.690575095383,0.878041777393,0.15345258851,0.924956424012
0.202295635441,0.450038450508,0.500311969032,0.28588134809,0.665236218297,0.223044922051,0.043009462481,0.828180883458,0.849036680118,0.11035313269,0.514368186945,0.506397623752,0.315799782014,0.512034933074,0.319007108791,0.0212152294573
0.770527647531,0.80968312179,0.645077180353,0.496979101315,0.925684916455,0.812098019286,0.0311957376531,0.124290608696,0.260519118354,0.854731256144,0.415335546214,0.767624568081,0.253551263913,0.944867502601,0.421734977602,0.918371341532
0.618652436512,0.24691591883,0.963500989119,0.688578113173,0.181904790426,0.0742926687812,0.968570524662,0.596659915562,0.545652106866,0.88185581005,0.757909994315,0.75495330594,0.691239451938,0.801956043289,0.852205426207,0.0573372478182
0.877442102191,0.403006058048,0.352888963761,0.0300867743382,0.195008362123,0.443590398485,0.405838216862,0.722281429053,0.0492392654707,0.312101807089,0.384766268391,0.621241636476,0.826629037654,0.277654659197,0.814363530173,0.11748239198
